tmdb_id,title,release_date,release_year,language,genres,popularity,vote_average,vote_count,overview
282632,Thayiya Madilu,2007-01-11,2007,kn,[18],0.1396,0.0,0,Thayiya Madilu is the Action-Drama movie.Nandakumar (Shivarajkumar) is in the search of his mother.Nanda comes to know about the existence of his mother in Mysore.The situation is so delicate that he is not supposed to reveal that he is the son to his father and mother.
81239,Aa Dinagalu,2007-10-19,2007,kn,"[18, 80, 10749]",0.4481,7.0,6,"Chetan loves Mallika but his father hires an underworld don, Kotwal, to break their relationship. Irked by his father's actions, Chetan approaches Kotwal's rival, Jayaraj, to defeat him."
977041,Prarambha,2007-09-08,2007,kn,[18],0.3044,0.0,0,"A truck driver helps a boy in his quest for finding his mother, and then helps get him reinstated in school, from which he had been dismissed for being HIV-positive."
1180269,Cheluvina Chittara,2007-06-22,2007,kn,"[10749, 18]",0.3933,0.0,0,"A young schoolgirl, Aishwarya, from a rich local don family falls in love and elopes with a small-time mechanic, Maadesha."
1505942,Amrutha Vani,2007-05-18,2007,kn,"[10749, 18]",0.3495,0.0,0,"Vishwas and Samarth, two best friends, fall in love with the same girl. However, Samarth decides to hide his feelings and sacrifice his love."
282633,Lava Kusha,2007-12-13,2007,kn,[18],0.1745,0.0,0,"Lava Kusha is a 2007 Kannada film directed by Om Saiprakash. The film stars Upendra, Shivaraj Kumar, Charmi Kaur and Jennifer Kotwal in lead roles. Music was composed by Gurukiran."
282540,Soundarya,2007-04-20,2007,kn,[18],0.1963,0.0,0,"Soundarya film is the upper middle class family story who is an industrialist, his wife and daughter are dragged in the mafia land dealings.But he want to lead a peaceful life.mafia threaten the life.Finally, he involves in a criminal action innocently."
1502679,Snehana Preethina,2007-07-20,2007,kn,"[10749, 35, 18]",0.1477,0.0,0,"The rich fathers of Adi and Lakshmi hatch a plot to separate them from their poor respective lovers, Sindhu and Soorya. However, Adi soon realises the truth and decides to set things right."
1389195,Ee Preethi Yeke Bhoomi Melide,2007-12-28,2007,kn,[],0.1252,0.0,0,
1511181,Ugadi,2007-07-06,2007,kn,[],0.1582,0.0,0,"Kaveri dies, leaving her child with her husband, Sanjay. He plans to meet Kaveri's family, who did not accept their marriage, hoping that they would accept him and their child."
1585407,Police Story 2,2007-11-21,2007,kn,"[80, 28]",0.1332,0.0,0,"Agni and Vijay, loyal cops, kill Thimmakka’s son for rape and murder, sparking her revenge. She allies with two dons and manipulates politics to discredit the police. Agni, backed by the honest CM, fights back, killing one don inside the CM’s residence. Thimmakka unleashes Black Tiger, a criminal thought executed, who escaped via corruption. Agni tracks three officials tied to the escape, but Black Tiger kills them, staining Agni’s record. Vijay dies, leaving Agni alone. Black Tiger bombs the city, killing Agni’s mother. Agni chases him to Hong Kong for a final showdown."
282541,Sathyavan Savithri,2007-12-16,2007,kn,"[35, 18]",0.1093,7.0,1,"Sathyavan Savithri is a 2007 Kannada film directed by Ramesh Aravind and produced by Ajay Chandani. The film stars Ramesh Aravind, Jennifer Kotwal, Mohan Shankar, and Aniruddh in lead roles. Gurukiran composed the Music.  Sathyavan, a dentist, flirts with women and does not believe in marriage. But when his grandfather decides to donate their ancestral property, Sathyavan reconsiders his decision to get married."
1502671,Bhoopathi,2007-02-16,2007,kn,"[28, 18]",0.2488,0.0,0,"When Guru's family is assaulted by his ladylove's father's goons, he has to retaliate, which will pit him against the system, and also alienate him from his girlfriend Anita."
848670,Kaada Beladingalu,2007-10-03,2007,kn,[],0.0631,0.0,0,"While on an assignment,  journalist Sudheshne visits her village. Seeing everyone leaving for the city for work, she resolves to change their outlook."
1622505,Appachchi,2007-12-14,2007,kn,"[35, 18]",0.0362,0.0,0,"Narasimha (Kashinath) marries Ragini, but his joy is short-lived due to the haunting presence of his former mother-in-law, who believes he betrayed her daughter."
1504664,Ee Rajeev Gandhi Alla,2007-01-12,2007,kn,"[28, 18]",0.0286,0.0,0,"Inspector Rajeeva and his four colleagues, who work in City Crime Branch, are tasked with eradicating crimes in the city. However, their lives are threatened and they must struggle to survive."
1181096,Gaja,2008-01-11,2008,kn,"[10749, 28]",4.9477,0.0,0,"A cat and mouse chase ensues between Gaja and a rival faction leader over a few startling events. Gaja tries to protect his friend, Krishna, and his lover, Shwetha, who are being targeted."
282622,Bandhu Balaga,2008-06-07,2008,kn,[18],4.5447,0.0,0,"Bandhu Balaga is a 2008 Kannada film directed by Naganna and produced by Soorappa Babu and Kamalakar. The film stars Shivaraj Kumar, Poonam Kaur, Tejaswini and Shashikumar in lead roles. Music was composed by Hamsalekha."
224568,Gaalipata,2008-01-30,2008,kn,"[35, 10749]",3.3814,7.4,5,"Three friends, Ganesh (Ganesh), Diganth (Diganth) and Kitty (Rajesh Krishnan) come to Mugilupete. Ganesh falls in love with Sowmya (Daisy Bopanna), a widow, staying with her in-laws Kodandaram (Anant Nag) and Padma (Padmaja Rao) while Diganth and Kitty fall for Kodandaram's daughters Radha (Neethoo) and Pavani (Bhavana Rao) respectively.  While Diganth-Radha and Kitty-Pavani get the green signal for marriage, Sowmya is hesitant to accept Ganesh as her life partner. The director shows how Ganesh wins her heart in a unique way."
587443,Rocky,2008-12-25,2008,kn,[],2.5922,3.0,2,Rocky is a young college student raised in an unloving home. Usha comes from a loving home but lost her mother in death. They meet on her first day of college and it is love at first sight for Rocky.
353308,Mast Maja Maadi,2008-12-12,2008,kn,[],2.1833,0.0,0,A 2008 Kannada film.
282626,Paramesha Panwala,2008-12-05,2008,kn,[18],1.9142,0.0,0,"Paramesha Panwala is a 2008 Kannada film directed by Mahesh Babu and produced by Aditya Babu. The film stars Shivaraj Kumar, Surveen Chawla, Srinivasa Murthy and Ashish Vidhyarthi in lead roles. Music was composed by V Harikrishna."
282630,Satya In Love,2008-03-29,2008,kn,[18],1.0108,0.0,0,"Satya In Love is a 2008 Kannada film directed by Raghava Loki and produced by Ramesh. The film stars Shivaraj Kumar, Genelia Dsouza, Srinath and Bullet Prakash in lead roles. Music was composed by Gurukiran."
678455,Inthi Ninna Preethiya,2008-02-29,2008,kn,"[10749, 18]",1.0481,9.0,1,"Rajeev dejected in life, after he is unable to marry his girl Namana hits the bar. Rajeev is married off to parimala, by his brother with a hope that he mends his ways. His struggle with his addiction forms the plot."
305223,Gulabi Talkies,2008-07-14,2008,kn,[18],0.9254,4.0,1,"Gulabi is a discarded fifty something woman, an outcast living on an island with the fisher folk. Her obsession for films is fulled with the introduction of a television in her life and her village hut becomes a hub.  Gulabi Talkies is a 2008 Kannada film by acclaimed Indian director Girish Kasaravalli. It is based on a short story by the same name by Kannada writer Vaidehi.[1]  The film premiered at the Osian's Cinefan Festival of Asian and Arab Cinema in New Delhi on 14 July 2008, where it won the Best Film and Best Actress awards in the Indian Competition section. Umashree won the National Award for Best Actress for her performance in the film."
1065886,Aramane,2008-04-25,2008,kn,"[18, 10751]",0.3284,0.0,0,"A photographer named Arun befriends Rajashekhara, a wealthy but lonely man who has resorted to drinking to quell his pain. Soon, Arun agrees to help him reunite with his estranged family."
1224579,Neene Neene,2008-06-06,2008,kn,[18],0.4019,0.0,0,Two independently thinking software professionals are bound by marriage. They remain united because of the maturity they show in dealing with their differences.
1181007,Ganesha Matthe Banda,2008-09-06,2008,kn,"[18, 35]",0.297,0.0,0,"Gayathri and Savithri, with differing outlooks on marriage, marry Shankar and Ganesha. However, Gayathri's reluctance to live with her in-laws and Savithri's obsession with Ganesha creates problems."
587468,Bindaas,2008-02-15,2008,kn,"[28, 35, 10749, 53]",0.3097,4.0,3,
691592,Vamshi,2008-10-02,2008,kn,"[28, 80, 18]",0.2139,6.0,2,"An aspiring police officer and trainee Vamshi (Puneeth Rajkumar) is impulsive and aggressive in his ways, with even a little thing unleashing gruesome anger in him. This attitude costs him his dream, as he fails his interview when the panel realizes that he is too compulsive. However, there is a past that warrants for this behavior of his. When he is rejected by the Police academy, he joins his late father`s gang and becomes a goon. This, he doesn`t realize until later, distance him from his mother and lady love. Understanding their importance, when he tries to walk back from the path of violence and immorality, his henchmen do not let him. Will he be able to reform his life for his, and his family`s sake?"
587437,Moggina Manasu,2008-07-18,2008,kn,[],0.2825,8.0,3,"Moggina Manasu focuses on the confused state of mind of teenage girls and their relationships with boys. It also touches on teenage pregnancy and ragging in colleges, camaraderie with seniors, and teenagers' disrespect towards their parents and studies."
1230468,Arjun,2008-08-12,2008,kn,[],0.2036,0.0,0,Police officer Arjun has strong moral values and lets criminals off with a warning. But he is in a fix when he learns that his father is paying petty criminals to help him catch big criminals.
627197,Mussanjemaathu,2008-05-16,2008,kn,"[18, 10749, 35]",0.221,6.0,2,"Pradeep, a radio jockey hosts a popular programme ""Mussanjemaathu"" where he listens and offers solutions to people's problems, giving them solace. He is left on the spot when he can't find anyone to talk to about his problems."
1509710,Bombaat,2008-08-08,2008,kn,[],0.1817,0.0,0,"Shalini, a police commissioner's daughter, mistakes Anand for a criminal and gets him arrested with her father's help. Later, Anand rescues Shalini from a group of gangsters."
1502690,Indra,2008-05-30,2008,kn,"[28, 18]",0.1683,0.0,0,"Aiyanna is a good Samaritan living with his wife and a caring brother. However, when he and his wife are murdered by a gang of criminals, his brother decides to take revenge."
1270012,Gooli,2008-03-21,2008,kn,[],0.1766,0.0,0,A 2008 Indian Kannada-language action film.
760924,Buddhivantha,2008-09-26,2008,kn,[],0.1211,7.0,1,A 2008 Kannada film.
1512159,Kodagana Koli Nungitha,2008-08-22,2008,kn,"[35, 18]",0.118,0.0,0,"Balu postpones his marriage plans to fulfil various family responsibilities. But things change when he accidentally meets Lakshmi, who is actually a royal heiress pretending to be a poor girl."
548850,Bhanta,2008-09-13,2008,kn,[18],0.1526,8.0,1,"Bhanta is a Kannada drama movie, directed by Vishal Shekar. The cast of Bhanta includes Adi Lokesh, Rupa Sri and Pavan Kumar N R."
1181127,Chaitrada Chandrama,2008-09-06,2008,kn,"[10749, 18]",0.0716,0.0,0,"Pankaj, a cricket player, falls in love with his classmate, Ammu, and elopes to Kashmir without playing the national level championship. Subsequently, Ammu's father asks Pankaj to prove his worth."
1283060,Haage Summane,2008-12-26,2008,kn,[],0.1345,0.0,0,"The story revolves around Preetham, who falls in love with Khushi, after reading her diary. However, he soon gets shocked to know that the diary is not hers. How will Preetham deal with this confusion?"
936480,Mr. Garagasa,2008-04-12,2008,kn,[35],0.1286,0.0,0,"Muniya, a chatterbox, often meets a producer who has several personal problems. However, using ingenious ways, Muniya helps the producer get rid of his personal issues."
584837,Minchina Ota,2008-07-10,2008,kn,[],0.0549,0.0,0,"The Movie deals with Bhadra (Sriimurali) living in a slum,He group has rivalry with another group headed by Vijay (Vijay Raghavendra) a middle class Guy,they Both love a City girl (Raai Laxmi), their rivalry intesifies with the girl choosing bhadra over vijay."
1503341,Anthu Inthu Preethi Banthu,2008-08-15,2008,kn,"[10749, 18, 35]",0.0883,0.0,0,"Shivu falls in love with co-worker Preethi who only ignores and insults him. When Shivu goes to his friend's village to attend his wedding, he is shocked to see that the bride is Preethi."
1512155,Nee Tata Naa Birla,2008-06-27,2008,kn,"[35, 18]",0.113,0.0,0,Ravi and Jaggu are friends who are good for nothing and get kicked out of their houses. Hilarious events follow when a politician sends them on a mission to get a secret code from two girls.
1557401,Chili Pili Hakkigalu,2008-04-04,2008,kn,[],0.0143,0.0,0,"A group of children are always up to no good and get into mischief. When their teacher catches them red-handed, she informs their parents and gets them into trouble."
1298288,Gokula,2009-11-27,2009,kn,"[10751, 35, 18]",4.2499,0.0,0,"The film is about four orphans who unite and plan to make quick money to lead a lively life. They enter an elderly couple's home and try to loot the property by disguising themselves as the couple's children. As time passes, the situation becomes very emotional, and they grow very attached to the couple."
1101265,Chirru,2009-11-19,2009,kn,[],3.6134,6.0,2,"A romantic tale, the story begins with Chiru (Chranjeevi Sarja) who grows as an orphan and leads a good life. But his life takes a turn with the entry of Madhu (Krithi), daughter of Home Minister (R.Raghu). Madhu is in love with Dilip, but both find it difficult to express it to their parents. Meanwhile, the Home Minister asks his PA (Bullet Prakash) to trace the man in Madhu's life. Due to a situation Madhu pretends to be Chirus's girlfriend. Chiru fights the goons and protects her and finally decides to get her to Dilip. However, Dilip is not ready. Things go twisted and Madhu feels Chiru is her choice of her life. Chiru by this time has developed a lot of intimacy towards Madhu. Finally it is as expected."
1182708,Kempa,2009-01-09,2009,kn,"[28, 18]",3.6771,0.0,0,The story is set on the backdrop of Gopinatham village where Kempa (Santosh) is living with his sister Pragna (Nayana) and his life changes when the STF forces who arrive there in the search for Veerappan end up killing her. Kempa is out to seek revenge and in no time kills the three STF guys who did it
282615,Nanda,2009-01-22,2009,kn,[28],2.5633,0.0,0,"Nanda (Shivarajkumar) owns a canteen in the college and given his age and maturity, he is referred to as senior by all the students and they take his advise on various issues. In all this, there is one girl who goes by the name of Kavya (Sandhya) who is in love with him since Nanda helps in getting her sister married.Nanda falls in love with Kavya but as fate would have it, he tends to fall on the wrong books of Kavya"
256159,Veera Madakari,2009-03-20,2009,kn,"[28, 35, 18, 10749]",1.9326,5.8,6,"Madakar is an honest police officer who is murdered by a local thug, Babji, and his son Munna. After his death, his daughter is mysteriously left at the door of Sathyaraju, Madakar's lookalike."
1247142,Birugaali,2009-02-06,2009,kn,"[28, 18]",1.475,0.0,0,"Hacchi is an orphan who lives in a slum and works for a gangster. Trouble ensues when he tries to change himself for the woman he loves, while his employer's daughter also falls in love with him."
1033399,Junglee,2009-02-06,2009,kn,[18],0.8116,0.0,0,"Junglee, a small-time actor, joins the world of crime. Soon, he meets Padma and they fall in love, but things turn upside down when he unknowingly kills Padma's father in a fight."
282619,Hatrick Hodi Maga,2009-05-08,2009,kn,"[28, 80]",0.412,0.0,0,Hatrick Hodi Maga movie is having strong story with some actions.Hodi Maga refers to a mother asking her son to beat up someone. Shivarajkumar plays the lead role.Nicolette Bird is playing the role of teacher and Manju plays mother role.
1224587,Josh,2009-04-10,2009,kn,"[35, 18]",0.5358,0.0,0,"Rockey, the son of a middle-class couple, falls in love with Meena and ignores his studies. While his friends pass with flying colors, Rockey is love-struck. When he comes to know he cannot win over Meena, he falls in love with Meera who also rejects him. Aside from Rockey's path, ""Josh"" also follows Robo Meena, Meera, and Sneha's path who struggle with their studies. In this coming-of-age story, the decisions each student takes will drastically impact who they become by the end of the film."
1522855,Namyajamanru,2009-02-27,2009,kn,"[10751, 18]",0.2789,0.0,0,"Urmila and Shashank are a happily married couple. But their relationship is tested when Alok, a soldier, claims that Urmila is his lover and her real name is Charulatha."
521404,Male Barali Manju Irali,2009-07-31,2009,kn,"[10749, 18]",0.2835,0.0,0,"Male Barali Manju Irali is a 2009 Kannada drama film directed by Vijayalakshmi Singh. The movie draws inspiration from Sabrina (1995 film) starring Harrison Ford, Julia Ormond, and Greg Kinnear and was directed by Sydney Pollack."
716035,Savaari,2009-04-10,2009,kn,"[18, 10749]",0.3841,0.0,0,"Abhiram, a wealthy man, falls in love with Janaki, a doctor who serves the poor and needy. He dislikes her profession and tries to change her but things get complicated."
691609,Raaj,2009-08-14,2009,kn,[18],0.318,4.0,2,"Hailing from a small village, Muthuraj aspires to be a great actor someday. He goes to the city to pursue his dreams and gets the role of a junior artist. His diligence gets him into the good books of an assistant director who casts him as lead in his new film. But the lead actress leaves the project when she discovers this. Or is this the real reason? Raaj the Showman finds out."
339864,Dubai Babu,2009-05-22,2009,kn,[],0.1274,0.0,0,A 2009 Kannada film.
282617,Devaru Kotta Tangi,2009-11-11,2009,kn,[10751],0.14,0.0,0,Devaru Kotta Tangi movie is based on the brother-sister sentiment. Shivaraj Kumar and Meera Jasmine are playing the Brother and Sister roles.
423343,Raam,2009-12-25,2009,kn,"[10749, 35, 18]",0.1628,5.5,4,"Pooja's rich uncles try to forcibly marry her off and Raam rescues her from this marriage. She falls in love with him, but her uncles don't approve of him. Now it is up to Raam to win their hearts."
1180649,Jolly Days,2009-01-23,2009,kn,[18],0.2431,0.0,0,"A group of college students, who are close friends, face several challenging situations during their four years at an engineering college."
908213,Ghauttham,2009-04-03,2009,kn,[],0.1918,0.0,0,"Gowtham, a cheerful young lad, hails from a well-to-do family. Unfortunately, he is often misunderstood by his father but his life changes when he falls in love."
826181,Eddelu Manjunatha,2009-07-17,2009,kn,"[35, 18]",0.1875,0.0,0,Manjunatha is a lazy man who does not want to struggle to earn a living. He gets married to a hard working woman who works in a garment factory and decides to change his attitude towards life.
1109482,Bellary Naga,2009-10-09,2009,kn,[],0.1319,0.0,0,"Naga lives with his stepfather, Vishwanath Gowda, and his half-siblings. His life takes a turn when his stepfather makes Naga in charge of his estate, which enrages his half-brother."
1250956,Jeeva,2009-11-27,2009,kn,"[18, 10749]",0.1615,0.0,0,"The Films Unfolds The Story Of Brat Young Man In The College, He Falls In Love With Priya. After Transformation He Decides To Marry Priya But, The Story Takes A Twist When He Gets To Know That He Is Suffering From Cancer Is The Tagline Of The Story."
463203,Manasaare,2009-09-25,2009,kn,[10749],0.1794,7.0,1,A guy is mistakenly stuck in a mental asylum where he falls in love with a girl.
1181130,Mooru Guttu Ondu Sullu Ondu Nija,2009-11-06,2009,kn,"[18, 35]",0.1363,0.0,0,"When the parents of four boys and girls go on a pilgrimage, they call over their respective lovers for a fun day. But a villager soon arrives claiming to be a distant relative, causing much confusion."
1107409,Maleyali Jotheyali,2009-12-11,2009,kn,"[35, 18]",0.1233,0.0,0,Preetham escapes from his wealthy father who's hounding him to get married after an astrologer tells that it will be good for the family and meets two interesting girls on his way.
1180573,Circus,2009-01-15,2009,kn,"[28, 53]",0.1085,0.0,0,"Dhanush tries to prank the authorities by sending a fake threatening letter to bomb a train. However, he soon realises that a terrorist group truly plans to do it and tries to thwart them."
1502697,Yodha,2009-06-19,2009,kn,"[28, 18]",0.0943,9.0,1,"Captain Ram is a military commando who rescues Patil, the tourism minister of Karnataka from Jehadi terrorists. Taking a liking for his heroics, Patil engages him to provide security."
1321417,Kabaddi,2009-07-03,2009,kn,[],0.075,0.0,0,"It features real life Kabaddi players as important roles, while veteran actor Kishore played the role of a passionate sports coach. The directorial debut film, is a love story based around the sport of Kabaddi. Though it didn't perform well at the box office, critics named it one of the top Kannada films of 2009"
1337745,Gilli,2009-10-16,2009,kn,"[10749, 18, 35]",0.1764,0.0,0,"Guru a.k.a. Gilli is a young underachiever who frequently vents his frustrations through public outbursts. When Anitha, whose family has fallen on hard times, moves into his housing colony, he soon decides to pursue her with his love, but she keeps rejecting his advances."
742283,Kannadada Kiran Bedi,2009-03-27,2009,kn,"[28, 18]",0.0527,0.0,0,"When an IPS officer is killed by a criminal gang, her father meets his late daughter's lookalike and then trains her to be just like his daughter in order to avenge her death. Kannadada Kiran Bedi is a 2009 Kannada action drama film starring Malashri in the lead role with Srinivasa Murthy, Rangayana Raghu and Ashish Vidyarthi in pivotal roles. The film released on 27 March, 2009 to mixed reviews. The film recorded as Hit at the box-office. The film has also been dubbed into Hindi as Mumbai Ki Kiran Bedi, in Telugu as Andhra Kiran Bedi, in Tamil as Tamil Kiran Bedi and in Malayalam as Kerala Kiran Bedi."
1503059,Abhay,2009-10-02,2009,kn,"[28, 18]",0.0661,0.0,0,"Abhay falls for Aarti, a woman who is betrothed to an unpleasant man and is running away from her engagement. After Aarti shares with him her woes, Abhay devises a plan to save her."
1509154,Www.Bhaya.Com (ಭಯ ಡಾಟ್ ಕಾಂ),2009-12-11,2009,kn,"[27, 18]",0.0431,0.0,0,"Prashanth and his friends, who work in a tech firm, get lost in a haunted place in a jungle and on their return, their computers start operating in a hostile manner."
1001470,Putaani Party,2009-07-07,2009,kn,[10751],0.0306,0.0,0,"A Gram Panchayat (Village Governing Party) in rural India facilitates the functioning of a Makkala Samiti (Children's Committee). The committee acts as a pressure group in trying to get the local governance react to various social issues that it raises. Guided by a sympathetic school teacher, the children’s honesty and persistency ruffles many feathers among the adults, some of whom have been using the ‘Makkala Samiti’ for their own needs."
282538,Venkata In Sankata,2009-02-19,2009,kn,[35],0.0214,0.0,0,"Venkata In Sankata is a 2009 Kannada film directed by Ramesh Aravind and produced by Naren Manglani, Prakash Amarnani and Ashok Mittal. The film stars Ramesh Aravind, Sharmila Mandre and Meghana Mudhiyan in lead roles. Music was composed by Ricky Kej."
282533,Hendtheer Darbar,2010-07-02,2010,kn,[35],4.844,0.0,0,"Shivaramu is a married man who leads a miserly life. However, when he loses his government job, he is forced to join a politician's liquor company to fulfil his wife's greed for money."
995368,Mr. Theertha,2010-06-25,2010,kn,"[28, 18]",5.3472,0.0,0,"Narayan, a mathematics teacher, wants his son Theertha to pursue a career in mathematics. But Theerta has a strong knowledge of automotive parts and wants to become a mechanic."
376074,Porki,2010-01-28,2010,kn,"[28, 80]",4.6819,4.8,5,A cop disguises as a gangster in order to capture a mafia leader.
674872,Jackie,2010-10-14,2010,kn,"[35, 28]",4.8899,0.0,0,"Life takes a turn for Jackie, a happy-go-lucky chap who has to go in search of a girl for whose disappearance he has taken the blame."
282608,Aithalakkadi,2010-06-04,2010,kn,[35],4.0142,0.0,0,Aithalakkadi is the comedy movie. Rangayana Raghu is playing the role of a director with Bullet Prakash as assistant to him. Neethu as flower seller always dreaming about crazy star V.Ravichandran. Rangayana Raghu role would look at the some of the unique nature of directors but not harm anyone.This is about one of the mad fellow who wants to become a director of a cinema.
282603,Mylari,2010-12-23,2010,kn,[28],2.9997,3.5,2,
1522845,School Master,2010-01-22,2010,kn,"[18, 10751]",3.7257,0.0,0,"Jagannath is an admired teacher and a doting father to his daughter, Meghana. His life turns upside down when Meghana is kidnapped by mistake for the release of a gangster, Appu."
1002073,Modalasala,2010-10-08,2010,kn,"[10749, 18, 35]",2.1414,0.0,0,"A young man named Karthik falls in love with Deepa and decides to propose to her. However, Deepa makes him wait for the approval of her parents, who do not support the union."
627200,Shourya,2010-08-20,2010,kn,"[28, 18]",1.6368,0.0,0,"Surya and his sister, Vidya, are orphans who are often mistreated by local ruffians. Years later, Surya grows up and becomes an honest police officer and sets off to find the killers of his guardian."
305826,Ullasa Uthsaha,2010-04-30,2010,kn,"[35, 10749]",0.5368,7.5,2,The protagonist (Ganesh) who is in love with a girl (Yami) tries to help her to meet her childhood love whom she wants to marry.
461677,Suryakanthi,2010-10-14,2010,kn,"[53, 28]",0.8315,0.0,0,"Contract killer Rohit comes to Bangalore to kill a girl, but in a twist of fate, he is given charge of an industrialist""s business, and falls in love with his daughter"
282532,Crazy Kutumba,2010-02-11,2010,kn,"[35, 18]",0.8227,0.0,0,"Crazy Kutumba is the story of a dysfunctional family bonding during a journey from Bijapur to Bangalore to participate in a TV reality show. A drunkard angry-old man, an aspiring inventor, a fitness freak-fatso, an ideal wife, a cute little dancer girl and a kleptomaniac guy all from the same family fight, scream, laugh, tease, sing, dance and generally have a fun-filled yet highly emotional journey from their small rural hometown to big city in a hope of making all their dreams come true.It’s the journey of discovery of all their strengths and weaknesses. With every new obstacle on the way, the family becomes stronger and realizes the potential of their unity. The film is about dreams of everyone and giving hope that dreams, however big, do come true."
199583,Aptharakshaka,2010-02-18,2010,kn,"[27, 18]",0.6667,6.7,5,"The story starts off with an ancient painting of Nagavalli (Vimala Raman), distributed as a prize to bharathanatyam dancer Saraswathi (Lakshmi Gopalaswamy), her husband and her family. At the Engagement day of Gowri (Sandhya), one of her friends had fainted by encountering a huge thirty-feet Snake/Serpent, and the bridegroom/fiancé had ran away from the family house fearing of something. All strange incidents happen as the family called for a snake charmer to the house, but the snake charmer had died when he attempted to make the serpent appear."
282605,Thamassu,2010-06-11,2010,kn,[28],0.3238,0.0,0,"Thamassu is a journey from violence to humanism. Shankar (Shivaraj Kumar) is a police officer and Shanthi (Padmapriya) is a doctor. They both will marry but soon realize that their ways of thinking is different. Over the course of their confrontations, Shankar begins to question himself and realizes that like terrorists, he also believes in violence. Later how he change himself forms the story.It is a story each one of us goes through. How much of what we think as right, really right? How much of what we do as our duty, really service? Agni Sridhar weaves the story marvellously, touching upon issues of state sponsored religious riots, terrorism and the purity of human relationships which goes beyond all boundaries."
123196,Super,2010-12-03,2010,kn,[],0.3886,6.2,10,"Super (Kannada: ಸೂಪರ್) (originally known only by Vitarka Mudrā hand symbol) is a 2010 Indian multilingual film written and directed by Upendra.  This utopian film garnered extraordinary reception from critics and the general public for its revolutionary concept of a contrasting futuristic India set in the year 2030, and the contemporary image of India.  With the title of the film depicted only by a symbol, it features Upendra and Nayantara in lead roles and is produced by Rockline Venkatesh, while V. Harikrishna has scored the music. Raking in more than Rs 100 million through satellite television and audio rights even before release, it was declared a superhit in Kannada where it grossed a record Rs 25 million in first three days of the opening weekend. The film grossed over 50 crore (US$9.05 million) and has been declared one of the biggest blockbusters of Kannada cinema."
282535,Naanu Nanna Kanasu,2010-05-14,2010,kn,[18],0.3043,0.0,0,"Naanu Nanna Kanasu is the depiction of a father’s narration of his own coming-of-age, with the birth and growth of his daughter. It is a remake of  tamil movie, “Abhiyum Naanum”.Uthappa (Prakash Raj), who encounters a chance to meet a young father Jayanth (Ramesh Aravind) and his daughter, on his morning walk. As they introduce themselves to each other, going past the hilarity of the nature of their rendezvous Uthappa begins to narrate to Jayanth how it was to bring up his own daughter, Kanasu (Amoolya).Sharing the better half of this journey of Uthappa’s, is his wife and soulmate Kalpana (Sithara) who is seen to be the saner voice in the Uthappa household. Being quite literally, a letter from a father to a daughter, the story stands testament to the oft-quoted"
991699,Anishchitha,2010-01-22,2010,kn,[18],0.42,0.0,0,Shankar Bhat practises black magic to get things done and fulfil all his wishes because of which his close ones suffer the consequences.
284631,Kanasembo Kudureyaneri,2010-12-10,2010,kn,[18],0.1431,0.0,0,"Irya, a gravedigger, believes that someone in the village dies every time he dreams of Siddhas. But things change when no death occurs despite him seeing an ascetic in his dreams. Based on anthology of short stories Savaari by Amaresh Nugadoni."
229430,Pancharangi,2010-09-04,2010,kn,"[18, 35]",0.1948,6.2,6,"A family goes to a village near Mangalore to finalize a bride for the elder son, Lucky, played by Pavan Kumar. Lucky is a US-based software professional, and is a teetotaler, always abiding by the pressure and demands of his parents, so much to the fact that he does not have the courage to speak out that he already has a girlfriend. Bharath Kumar, the youngest son, the character played by Diganth, is a carefree individual with weird ideas on life. Bharath meets a tomboyish girl, Ambika, who is the house-owner's niece, and they begin to mingle well due to the nature of their personalities.  However, following a few unusual twists and turns, the alliance is called off and the groom's family members walk out due to embarrassment. Ambika, who has now developed a strong feeling of love towards Bharath, goes ahead and confronts him. And finally, Bharath too says yes."
925640,Huduga Hudugi,2010-11-12,2010,kn,"[35, 10751]",0.2392,0.0,0,"When Sonia is asked to work with Sachin, a television anchor, she is reluctant. However, things take a turn when he decides to help her with her problems and she starts developing feelings for him."
300289,Kiccha Huccha,2010-10-15,2010,kn,"[28, 10749]",0.1123,4.0,2,A henchman who is loyal to his boss falls in love with a woman who changes his views on life and decides to mend his violent ways.
404827,Krishnan Love Story,2010-06-18,2010,kn,[],0.106,7.0,1,"The story revolves around Geetha (Radhika Pandit), a middle-class girl, who suppresses her ambitions due to poverty. She had to fear the society and also her drunkard brother (Chandru) who always ill-treats her. Though she likes Krishna (Ajai Rao), she elopes with Narendra (Pradeep), son of a rich man, for money. A ghastly incident makes her lead a miserable life unable to face society, but her lover Krishna comes to her help."
1180206,Bisile,2010-11-26,2010,kn,[],0.0717,0.0,0,"Vicky, a careless and disrespectful youth, goes out on a picnic with his family to Bisile ghat. There, he falls in love with Anu after they both get lost in the forest and spend three days together."
282531,Cheluveye Ninne Nodalu,2010-08-06,2010,kn,[10749],0.1413,0.0,0,"The life of Vishwa, a tourist guide, takes a turn when he meets Prakruthi."
1511183,Veera Parampare,2010-10-29,2010,kn,"[28, 18]",0.1027,0.0,0,A respected man residing in a village attempts to protect its sanctity from wicked industrialists who are trying to invade the village for their personal benefit.
