tmdb_id,title,release_date,release_year,language,genres,popularity,vote_average,vote_count,overview,cast,director,keywords
680365,Cinema My Darling,2016-03-25,2016,kn,[18],0.2124,0.0,0,"Four friends Satya an aspiring director, Basava Patil a budding Music Director, Aadarsh a camera man and Vishwa an aspiring actor come together to make a film. A famous dancer Devayani, a girl next door Pallavi, Savita Lakshmi an ex producer's daughter and a unknown girl are love interests of the four boys. A thrilling off the camera story of four friends who want to make it big in the Kannada film industry. Directed by Gaurish Akki a veteran TV film journalist, the film revolves around a story of friendship, sacrifices and love for cinema. A total entertainer, will the four friends make it big or will they be lost in the ocean of the film world? What will they lose and what will they gain? Will they meet their dream 'Cinema My Darling' and how?",vihangowda sanjjanaagalrani rangayanaraghu rajuthalikote manasamanoharan,gaurishakki,
398892,Viraat,2016-01-29,2016,kn,[28],0.2395,4.7,3,"The story thinly revolves around power shortage aptly freshened up by ample doses of action, comedy and love. Viraat Prasad (Darshan) is a businessman who wants to provide a solution to the existing power problem and in consultation with the chief minister, a role played by Suhasini, he plans to build a thermal power project. Enter Surendra Singh (Ravi Shankar), an opportunist, who tries to distract the chief minister and take over the project. But the project is handed over to Viraat which does not go down well with Singh. Balancing the friction and the action is romance involving three ladies - Keerthi (Chaitra Chandranath), Spoorthi (Vidisha Srivastava) and Preethi (Isha Chawla), who are head over heels for Viraat, but the latter chooses one among them, managing to maintain his friendship with the other two. How does he handle Singh and the thermal project and who does he select as his love runs in parallel and forms the crux of the film.",darshanthoogudeepasrinivas ishachawla suhasinimaniratnam sumalatha p.ravishankar,h.vasu,
438160,Kalpana 2,2016-07-15,2016,kn,"[35, 27]",0.231,8.0,1,"Raghava has Nyctophobia. Raghava, who loves Nandhini, is a cinematographer for a TV channel and wants to shoot a fake haunted house, in order to increase TRP ratings. To their misfortune, they are haunted, not by one but by five ghosts.",upendra avantikashetty priyamani tulasi chitrashenoy,ranantharaju,kannada kalpana
423443,Chronicles of Hari,2016-10-23,2016,kn,[18],0.2218,8.0,1,A Yakshagana actor who mainly does female roles is faced with his own sexuality and societies outlook.,shrungavasudevan,ananyakasaravalli,dance
557784,Nagarahavu,2016-10-16,2016,kn,[],0.2049,10.0,1,"Naganika's family is in charge of an ancient monument that Kapali has his eyes set on. When Kapali kills her to seek the monument, Naganika transforms into a snake in her next life to seek revenge.",vishnuvardhan diganthmanchale divyaspandana,kodiramakrishna,
677539,Jessie,2016-03-25,2016,kn,"[18, 10749]",0.2368,0.0,0,"Jessie is a romantic love story of Jessie and Dr. Nandini. Jessie madly falls in love with Nandini and after a few days love blossoms, and she accepts Jessie`s love proposal. The twist in the tale is when Nandini gets to know that Jessie is a ghost!",dhananjay parulyadav raghumukherjee chikkanna sadhukokila,pavanwadeyar,
420501,Karva,2016-05-27,2016,kn,"[53, 27]",0.291,5.5,8,"It is a two dimensional story, one trying to unveil an age old unknown mystery, and another experiencing the existence of the unknown. Do these stories meet? What happens to the fate of those involved with the unknown ?",tilakshekar devaraj anishaambrose rockstarrohith anupoovamma,navaneeth,
392567,Killing Veerappan,2016-05-27,2016,kn,"[80, 28]",0.2087,7.3,6,"A master strategist is appointed following Veerappan's unabashed spate of crimes and murders. The official puts in place Operation Cocoon, which involves setting up a network of spies and informers.",shivarajkumar sandeepbharadwaj sadhorhan yagnashetty k.s.sridhar,ramgopalvarma,
560829,Lakshmana,2016-06-24,2016,kn,[],0.3017,0.0,0,Lakshmana (Kannada: ಲಕ್ಷ್ಮಣ) is a 2016 Indian Kannada language action film directed and written by R. Chandru. The film features newcomer Anoop and Meghana Raj in the lead roles with V. Ravichandran playing an important supporting role. The soundtrack and original score is composed by Arjun Janya whilst the cinematography is by Santhosh Rai Pathaje. The film is reportedly inspired from the Telugu film Athanokkade (2005) directed by Surender Reddy.,johnkokken meghanaraj v.ravichandran chikkanna pradeepramsinghrawat,r.chandru,
355786,Thithi,2016-01-01,2016,kn,"[35, 18]",0.1466,7.7,23,"In a remote village in South India, three generations of sons react to the death of Century Gowda, their grandfather, a 101-year-old man. The three story lines intertwine before converging at Century Gowda's ""Thithi"", the final funeral celebration eleven days after a death.",singrigowda channegowda thammegowda abhishekhn poojasm,raamreddy,
419381,Jai Maruthi 800,2016-04-08,2016,kn,"[18, 35]",0.1451,5.3,3,"Jai Maruthi 800 is an action comedy that is set in two distinct time periods. The film begins with an incident that occurs in the 16th century, which reaches its logical conclusion in the present day.",sharan sruthihariharan shubapoonja sadhukokila arunsagar,a.harsha,
