tmdb_id,title,release_date,release_year,language,genres,popularity,vote_average,vote_count,overview,cast,director,keywords
277229,Taarzan: The Wonder Car,2004-08-06,2004,hi,"[28, 10749]",1.8745,5.6,46,"Raj rebuilds his murdered father's car and names it Taarzan, but the car comes to life in a miraculous way and slowly starts killing the killers of Raj's father.",vatsalsheth ayeshatakia faridajalal ajaydevgn amrishpuri,mustanalibhaiburmawalla,sports car revenge
115153,Kismat,2004-02-20,2004,hi,"[28, 18, 10749]",1.9375,5.5,12,"Tony works as a hit-man for gangster, Vikas Patil, who owes his allegiance to wealthy Raj Mallya. Raj Mallya is involved in marketing spurious and out-dated drugs, and as a result is the subject of an investigation by the Food & Drugs Administration's inspector Dr. Hargobind Gosai. Raj asks Vikas to take care of Hargobind through Tony, which Tony does, and in this manner, Raj is absolved of all wrong-doing. Then Tony meets with attractive starlet named Sapna, and falls head over heels in love with her. When Sapna tells him that she is engaged to be married to Dr. Ajay Saxena, he is heart-broken. Then a scandal breaks out, and Hargobind is implicated in the deaths of three children that were killed by Raj's spurious drugs. All the evidence points against Hargobind, and not a single lawyer is willing to take his case; his wife kills herself, and the marriage of his daughter has been canceled.",bobbydeol priyankachoprajonas kabirbedi sanjaynarvekar mohanjoshi,guddudhanoa,
361866,Rudraksh,2004-02-13,2004,hi,"[28, 14]",1.4697,3.6,20,"Good and sinful are two sides of a same coin. If good grows in strength so does evil. Finally there comes a point when one must overcome the other.  Dr. Gayatri (Bipasha Basu) is an Indian American paranormal researcher at University of California, researching esoteric practices like voodoo, spirit possession, magic and healing powers. She seeks the hidden knowledge that goes into such practices, the knowledge that cannot be explained by science or logic.  Her search for answers brings her and her team of scientists to India. In India she comes across an uncommon man named Varun (Sanjay Dutt) who is gifted with special intuitive and healing powers which he claims to have developed through meditation. He can affect people's minds through his mental powers. He is a blend of Indian philosophy and modern culture, a master at martial arts and a devotee of Lord Hanuman. He heals people by absorbing their pain. He worships and trains by day, while working as a bouncer at a club by night.",sanjaydutt sunielshetty bipashabasu ishakoppikar kabirbedi,manishankar,
106090,Shikaar,2004-07-02,2004,hi,"[28, 53]",1.232,5.0,2,"Madhu lives a wealthy lifestyle in Mussorie, India and operates Hotel Savoy. She meets with and falls in love with Vijay Sanyal and shortly thereafter both of them get married. After the marriage, her friend, Julie, and her mom notice a change in Vijay but do not tell Madhu about this, leaving Vijay free to get Madhu to sign a Power of Attorney in his favor. He runs the Hotel, but eventually finds that it is not doing too well, and decides to sell it to Darshan Damania and his partners, Mirza Baig, Chhadha, Nikhil Chopra, and Kanwar Singh much to Madhu's displeasure. The partners, with two of Darshan's girlfriends, Kamya, and Rama in tow, arrive in Mussorie to sign the documents. The only one missing is Mirza, who had stated that he will be arriving later. Instead, however, ACP Sumed Singh arrives to inform them that Mirza has been killed in a car explosion.",rajbabbar premchopra dannydenzongpa anildhawan rajaduggal,darshanbagga,
20495,Mujhse Shaadi Karogi,2004-07-30,2004,hi,"[10749, 35]",1.8836,6.5,123,"Sameer, fast at losing his temper is re-located to Goa where he falls in love with Rani. But Sameer's new roommate Sunny, has some plans of his own.",salmankhan priyankachoprajonas akshaykumar amritaarora amrishpuri,daviddhawan,musical slapstick comedy wedding magician
17478,Dhoom,2004-08-27,2004,hi,"[28, 80, 18, 53]",1.7357,6.2,227,A gang of bikers headed by the cool-headed and arrogant Kabir is on a robbing spree in Mumbai.  ACP Jai Dixit is put in charge of the case and he recruits a bumbling bike mechanic and racer to help Jai nab them.,johnabraham abhishekbachchan eshadeol udaychopra rimisen,sanjaygadhvi,gang of thieves cop motor sport motorcycle
41252,Raincoat,2004-12-24,2004,hi,"[18, 10749]",1.1809,7.2,40,"Tells the story of two lovers, separated by destiny, who meet again one day. This encounter allows each to realize the truth about the lives they are living.",aishwaryaraibachchan ajaydevgn annukapoor mouliganguly pradipadhikari,rituparnoghosh,
21175,Lakshya,2004-06-18,2004,hi,"[10752, 28, 18, 10749]",1.6116,6.7,115,"An aimless, jobless, irresponsible grown man joins the army and matures into a battlefield hero.",hrithikroshan preityzinta amitabhbachchan ompuri bomanirani,farhanakhtar,spoiled child terrorism rescue team discipline awol military academy spoiled son chance meeting pakistan vs india following one's dream domineering father
20534,Murder,2004-04-02,2004,hi,"[18, 53]",1.1993,4.9,34,"To escape a secure but stifling life with her workaholic husband Sudhir, bored housewife Simran begins an affair with Sunny, an ex-boyfriend from her college days. However, when Sudhir grows suspicious and hires a private detective, the infidelity soon comes to light.",mallikasherawat emraanhashmi ashmitpatel surabhivanzara rajzutshi,anuragbasu,adultery infidelity remake dysfunctional marriage murder extramarital affair neglected wife unhappy marriage
320803,Hum Kaun Hai,2004-09-03,2004,hi,[27],1.0368,6.0,2,"Dimple Kapadia, Amitabh Bachchan and Moushumi Chatterjee star in this eerie mystery. The film centers on the Williams family -- mother Sandra and her two kids, Sarah and David, and Sandra's husband, Frank, who's away at war. Living in an isolated area with their three servants, the family begins to notice strange occurrences haunting their household. When Frank returns, Sarah tells him a horrifying secret, prompting him to investigate the mystery.",amitabhbachchan dimplekapadia dharmendra moushumichatterjee hansikamotwani,ravisharmashankar,
76684,Masti,2004-04-09,2004,hi,"[35, 80, 9648]",1.2671,5.6,59,"Three henpecked friends try to escape their unhappy marriages by seeking out some extramarital fun, only to end up being blackmailed.",vivekoberoi aftabshivdasani riteishdeshmukh amritarao geneliad'souza,indrakumar,blackmail extramarital affair
15774,Swades,2004-12-17,2004,hi,[18],1.3708,7.3,371,"A successful Indian scientist returns home to his village to take his nanny back to America with him, and in the process rediscovers his roots.",shahrukhkhan gayatrijoshi kishoriballal smitsheth lekhtandon,ashutoshgowariker,nasa social issues non-resident indian inspirational admiring indian culture
276480,Hawas,2004-04-02,2004,hi,"[10749, 53]",0.9616,3.2,8,"Raj Mittal and his wife Sapna reside in Dubai, where Raj works for a British firm. To make money, he works day and night, leaving Sapna alone. Sapna then embarks on an extramarital affair with a stranger, leading to emotional turmoil and eventually, murder.",meghnanaidu tarunarora shawarali mukeshtiwari,karanrazdan,erotic thriller
21665,Khakee,2004-01-23,2004,hi,[28],1.2456,6.4,80,"DCP Anant and his team get tasked with escorting an alleged terrorist to Mumbai. However, a rogue ex-police officer makes their task difficult as he tries to stop them from reaching their destination.",amitabhbachchan akshaykumar aishwaryaraibachchan ajaydevgn tussharkapoor,rajkumarsantoshi,police corruption corrupt politician islamophobia
19491,Kyun! Ho Gaya Na...,2004-08-11,2004,hi,"[18, 10751, 10749]",1.2276,4.8,19,"A man and a woman have opposing beliefs about love. He sees her as a friend, but she is in love with him. When the woman decides to marry someone else, the man is left with a heavy heart and wonders if this is what love feels like.",aishwaryaraibachchan vivekoberoi amitabhbachchan sunielshetty ompuri,samirkarnik,
178530,Meenaxi: Tale of 3 Cities,2004-04-01,2004,hi,[],0.8642,6.0,2,"Delving into the limitless world of creative endeavors, and vicissitudes in the way of such endeavors, this tale of an artist and his muse, like a painting, leaves itself open to interpretations and readings by every viewer...",tabu kunalkapoor raghubiryadav sharatsaxena,m.f.husain,
117357,Naach,2004-11-12,2004,hi,"[10402, 10749, 18]",0.727,2.7,6,"A struggling middle-class couple is trying to adjust to life in modern-day Bombay, but the unexpected appearance of someone changes things completely.",abhishekbachchan antaramali riteishdeshmukh manojpahwa rajendrasethi,ramgopalvarma,musical
326226,AK 47,2004-10-01,2004,hi,"[28, 53]",0.8862,5.0,1,"Rudra Pratap Sharma comes from an aspiring Hindu 'Bramhin' family consisting of his dad, Dayashankar, a bank manager by profession, his mom Sharda and a much younger sister Gaithri. The family resides in Banaras, India; Rudra cannot stand injustice in any form and revolts by publicly beating some college-bullies. This forces him and his family to relocate to the city of Bombay where Rudra continues to deal with wrong-doers by turning them over to the law.",ompuri ashishvidhyarthi shivajisatham adityasingh sheetalbhavishi,raamshetty,
22315,Aitraaz,2004-11-12,2004,hi,"[53, 10749, 18]",1.1359,5.985,65,"Raj, a married man, is falsely accused of rape by his ex-girlfriend who is also his employer's wife. He decides to sue her for sexual harassment despite societal pressures.",akshaykumar kareenakapoorkhan priyankachoprajonas amrishpuri pareshrawal,abbasalibhaiburmawalla,falsely accused flashback power abuse lawyer wife victim's wife defense lawyer conspiracy thriller manipulative ex
166027,Fida,2004-08-20,2004,hi,"[53, 10749]",0.9841,5.3,20,Fida tells the story of Jai who one day happen to meet a young and beautiful woman called Neha and he falls in love with her at first sight.,kareenakapoorkhan shahidkapoor fardeenkhan kimsharma akhilendramishra,kenghosh,
4253,Hum Tum,2004-05-28,2004,hi,"[10749, 10751, 35, 18]",1.1011,6.4,119,"The encounters of two people who run into each other on several occasions under circumstances ranging from friendly to hostile to loving. Along many years and countless run-ins, the two despise each other, befriend each other, and fall in love with each other—in no particular order.",ranimukerji saifalikhan kirronkher ratiagnihotri rishikapoor,kunalkohli,"airplane paris, france loss of loved one delhi, india comic-strip artist"
72051,Garv: Pride and Honour,2004-07-09,2004,hi,"[28, 80, 18]",0.9164,5.6,27,"About to retire, police inspector Samar Singh changes his mind when he discovers that a recently elected official has ties with the underworld.",salmankhan shilpashettykundra arbaazkhan amrishpuri faridajalal,puneetissar,police corruption criminal underworld
177360,Ab Tumhare Hawale Watan Saathiyo,2004-12-24,2004,hi,"[10752, 18, 28]",0.9189,5.1,16,"All Maj. Amarjeet Singh wants is for his grandson Kunal to be as noble and brave as Amarjeet and the boy's father, Vikramjeet. But Kunal has other plans and does not wish to follow in his father's and grandfather's military legacies. Reluctantly, Kunal gives in and joins the army and ends up falling for Shweta, the widow of a fallen soldier. When the man later turns up alive, will Shweta return to him or stay with her new love?",amitabhbachchan akshaykumar bobbydeol divyakhossla sandalisinha,anilsharma,
1023617,Popcorn Khao! Mast Ho Jao,2004-10-01,2004,hi,"[35, 18, 10749]",0.6777,0.0,0,"Three former collegians experience love, heartbreaks, as well as life's ups and downs.",akshaykapoor tanishaamukerji rashminigam yashtonk deepaktijori,kabirsadanand,
43410,Yuva,2004-05-22,2004,hi,"[18, 80]",1.1318,6.5,50,"An accident on a bridge ties together three young men from different social classes, sparking a course of events that will forever alter their lives.",ajaydevgn abhishekbachchan vivekoberoi ranimukerji kareenakapoorkhan,maniratnam,students' movement gangster model youth power hyperlink cinema
306364,Police Force: An Inside Story,2004-05-28,2004,hi,"[18, 80]",0.5819,5.3,5,"Senior police officer Pandey is called in to train a new batch of trainee officers that the Indian police force wants to recruit. He does manages to induct some sense of fair-play in these officers and gets them assign to their place of duty; but these officers will find that there real life scenario are different and must deal with the world at large consisting of corrupt high-ranking police officers, dishonest politicians and gangsters. How they deal with them will shape their destinies.",akshaykumar raveenatandon amrishpuri rajbabbar mohanjoshi,,
117356,Musafir,2004-12-09,2004,hi,"[18, 28, 53, 80]",0.8473,5.4,20,"Betrayed in love and debt-ridden, Lucky, a small-time criminal, is on his way to Goa for a drug deal. But his life takes a turn when he falls for a dancer, who hires him to kill her abusive husband.",anilkapoor sanjaydutt sameerareddy maheshmanjrekar adityapancholi,sanjaygupta,
136527,Dev,2004-06-11,2004,hi,[18],0.7329,6.0,15,"Joint Commissioner of Police Dev Pratap Singh, a duty-bound, self-righteous officer, and Special Commissioner Tejinder Khosla, the balancing force between the political interests of Chief Minister Bhandarker and Dev's commitment to the law, are lifelong friends, each with his own ideals. Farhaan, a law graduate, was brought up with ideals of non-violence and patriotism. Dev unwittingly gives Farhaan the wound that plunges him into rage and violence after witnessing the death of his father during a peace demonstration. Taking advantage of the situation, corrupt politician Latif sets the vulnerable young man on a path of violence and destruction that threatens to ignite the city. Aalyn is the light in Farhaan's life. Beautiful and innocent, the young woman also gets caught in extraordinary circumstances that transform her life and she dares to stand up for the truth.",amitabhbachchan fardeenkhan kareenakapoorkhan ompuri amrishpuri,govindnihalani,
28740,Black Friday,2004-08-13,2004,hi,"[80, 18]",0.6365,7.5,96,"Bombs tear through Bombay in 1993, wreaking havoc and polarising the citizens. With perpetrators at large, the state launches a massive man-hunt to unmask the perpetrators behind these events.",kaykaymenon pavanmalhotra adityasrivastava dibyendubhattacharya kishorekadam,anuragkashyap,based on novel or book terrorism docudrama bomb planting bomb attack
161175,Yeh Lamhe Judaai Ke,2004-03-27,2004,hi,"[10749, 18, 9648]",0.9465,6.1,10,A successful singer and his childhood friends become entangled in deception and treachery.,shahrukhkhan raveenatandon mohnishbehl navneetnishan kirankumar,birendranathtiwari,
715829,Hatya: The Murder,2004-10-15,2004,hi,"[28, 80, 18, 14]",0.7222,10.0,1,A man is resurrected from the dead as a shape-shifting snake and exacts vengeance on those who killed him and his father.,akshaykumar varshausgaonkar navinnischol reemalagoo johnylever,kaderkashmiri,
66702,Dil Ne Jise Apna Kahaa,2004-09-10,2004,hi,"[10749, 18]",1.0329,5.3,12,"A wealthy man working in an advertising agency and a dedicated doctor fall in love and marry. When his wife dies, the devastated man must fulfil her last wishes.",salmankhan preityzinta bhumikachawla ratiagnihotri helen,atulagnihotri,
311571,I Proud to Be an Indian,2004-02-13,2004,hi,"[28, 80, 18]",0.5379,5.5,3,"Indian (Sohail Khan), or I, as he goes by, is distraught when he must move to London with his father in order to live with the rest of his family, who have been living in England for a while. Once there, I begins to realize that many of the minority families are being bullied by white skinheads, and he decides he must get involved in order to stop the cycle of hatred.",sohailkhan kulbhushankharbanda aasifsheikh hinatasleem ianpead,puneetsira,racism racial tension white supremacists skinheads
72079,Little Terrorist,2004-10-25,2004,hi,[18],0.5858,5.1,7,"Jamal, a 10-year-old Pakistani Muslim, mistakenly crosses the border between India and Pakistan and finds an unusual ally in a Hindu Brahmin, Bhola. Indian soldiers descend on Bhola's village searching for the so-called terrorist who crossed over. Bhola's neice, Rani, insists they can't let a Muslim into their Hindu home. With Bhola and Rani grappling with the consequences of harboring a Pakistani and their deep-set prejudice against Muslims, Jamal's only hope is the humanity shared by a people separated by artificial boundaries a long time ago",julfuqarali sushilsharma megnaamehtta,ashvinkumar,
1108927,Dhakad Chhora,2004-10-08,2004,hi,"[10749, 10751, 10770, 35]",0.5191,0.0,0,A fearless boy who falls in love with a Muslim girl who studies with him and does not want both of his family to be together.,uttamkumar sumannegi,dineshchaudhary,romance uttar pradesh haryanvi family fued
155973,Aan: Men at Work,2004-06-04,2004,hi,"[28, 80, 53]",0.6445,5.2,18,"Crime is at its highest peak in Mumbai with it split in three ways. Walia has one-third, Manik Rao has one-third and Roshni has a third of the Mumbai territory. The crime rate rises with more smuggling, trading and illegal activities soaring.",akshaykumar shatrughansinha sunielshetty pareshrawal laradutta,madhurbhandarkar,
287160,Aabra Ka Daabra,2004-12-24,2004,hi,"[14, 10751]",0.8248,4.3,9,A young wizarding student sets out on a quest for a magic potion that can bring back his missing father. He faces several hardships while trying to find and rescue his father.,athitnaik hansikamotwani eshatrivedi vishallalwani satishkaushik,dheerajkumar,school friend friendship based on novel or book magic boarding school child hero school of witchcraft school wizard children's story mischievous children quest gifted children indian folklore magic school friend indian magic
15978,Naina,2005-05-20,2005,hi,"[27, 9648]",1.5661,3.8,12,"On a day of solar eclipse, five year old, Naina, loses her eyesight and her parents in a road accident in London. Twenty years later, she is bestowed with the gift of sight thanks to the marvels of modern science. Her period of darkness is over; or is it? A horrifying period of darkness begins. What is this curse that has been upon her? Will she ever be able to escape it? Will this extraordinary s",urmilamatondkar amardeepjha kaminikhanna anthonyrosato anujsawhney,shripalmorakhia,remake blind surgery ghost
46415,Neal 'N' Nikki,2005-12-09,2005,hi,"[35, 10749]",1.9243,3.8,20,"During a 21-day bachelor trip before his wedding, Neal falls in love with Nikki, a woman he slept with. Things get further complicated when Nikki turns out to be his fiancee's cousin.",udaychopra tanishaamukerji abhishekbachchan richapallod gauravgera,arjunsablok,musical
281011,Blackmail,2005-01-28,2005,hi,"[53, 28, 18]",1.5136,5.1,10,"Inspector Abhay Rathod is a honest and diligent Police Inspector employed with Bombay Police. He was assigned the case of racketeer and criminal don, Shekhar Mohan. Abhay successfully entraps and arrests him, and has him sentenced to a long jail term. Years later, Abhay is now the Assistant Commissioner of Police; is married, and has a son named Chirag; and Shekhar Mohan has completed his jail term and is looking to seek vengeance against Abhay. He does so by kidnapping Chirag and taking him along with him. He object is not to seek any ransom money, but attempt to separate the child from his parents, as well as attempt to make a place in his heart. Shekhar finds out that Chirag loves racing and takes him on various race courses where the child is thrilled to watch fast sport cars, and soon starts a friendship with ""Uncle"" Shekhar. But with Abhay and the police closing in fast, will Shekhar and Chirag be able to maintain their friendship?",ajaydevgn sunielshetty priyankachoprajonas diamirza mukeshrishi,anildevgan,police kidnapping criminal
112627,Sheesha,2005-02-11,2005,hi,"[18, 10749, 53]",1.5615,4.9,11,"Businesswoman Sia Malhotra lives a wealthy lifestyle in Bangkok, along with her twin, Ria, who is deaf and dumb due to a neurological disorder. She meets with Raj Oberoi, and both fall in love. Their endeavors to cure Ria are all in vain. Sia plans to travel to the United States to improve her business, and has no one to look after Ria. So she decides to get married to Raj so that he could move in with Ria and look after her. Raj agrees, and both obtain a marriage certificate from Pattaya City Hall, and Sia departs for America. Sia does not know that after her return she will be a suspect in the brutal killing of a female Caucasian, Diana, and will not be permitted to leave Bangkok; and she will face further trauma and shock when she finds that her husband has been sexually molesting her handicapped sister.",nehadhupia elidhmacqueen nijumavani naresngamseera vivekshauq,ashutrikha,
97361,D,2005-06-03,2005,hi,"[53, 80, 18]",1.706,6.4,36,"Deshu, a mechanic from Dubai, comes home to Mumbai, and gets embroiled in a crime by accident. The film shows his meteoric rise from common, law-abiding man to underworld kingpin.",randeephooda chunkypanday rukhsarrehman ishakoppikar sushantsingh,vishramsawant,organized crime criminal underworld
239043,Chehraa,2005-02-18,2005,hi,"[18, 53]",1.4909,8.0,2,"Reena and fellow collegian Akash Mehta are medical (psychiatry)students. They are sweethearts and hope to marry each other after completing their education. Before that could happen, Megha Joshi enters their lives and changes everything. For Akash falls head over heels in love with her, and will do anything for her. Just when their education is about to get over, Megha disappears from Akash's life.",bipashabasu dinomorea preetijhangiani irrfankhan govindnamdeo,saurabhshukla,
20651,Parineeta,2005-06-10,2005,hi,"[10749, 18]",1.28,6.5,53,"Childhood sweethearts Lalita and Shekhar wish to get married someday. However, Shekhar's growing suspicions about Lalita coupled with his conniving father's antics threaten to tear them apart.",saifalikhan vidyabalan sanjaydutt sabyasachichakraborty raimasen,pradeepsarkar,
272220,Karam,2005-01-01,2005,hi,"[28, 80, 18]",1.1495,5.5,13,"A hitman quits the killing business when a hit goes right but at the same time produces unfortunate results. Soon, he is forced to return in order to save his wife from the clutches of his boss who won't spare her unless some targets are executed within the limited time period.",johnabraham priyankachoprajonas bharatdabholkar vishwajeetpradhan shineyahuja,sanjayf.gupta,
127763,Matrubhoomi: A Nation Without Women,2005-01-26,2005,hi,[18],1.5406,6.4,21,"A woman, attended by two midwives, is giving birth in a small village in India. When the child's cry rings, the father bangs on a steel plate to attract the attention of all the villagers, ...",tulipjoshi sudhirpandey sushantsingh pankajjha piyushmishra,manishjha,jealousy rape wife killing pregnancy greed marriage love male homosexuality rural area gang rape birth physical abuse misogyny revolt dowry
20968,Sarkar,2005-07-01,2005,hi,"[80, 28, 18]",1.409,6.8,85,"Subhash Nagre runs a parallel government in the city where he has a cult following. When his enemies plot to murder him, his son takes charge and stands up against them.",amitabhbachchan abhishekbachchan kaykaymenon supriyapathak katrinakaif,ramgopalvarma,corruption politics political corruption
20132,Kaal,2005-04-29,2005,hi,"[28, 53, 27]",1.4178,4.6,55,"After a series of deaths in Orbit Wildlife Park are attributed to a man-eating tiger, wildlife reporter Krish Thapar decides to investigate the incidents for a magazine article. But something deadlier than tigers hunts in the forest.",ajaydevgn johnabraham vivekoberoi eshadeol laradutta,sohamshah,
58302,Dus,2005-07-08,2005,hi,"[28, 80, 53]",1.1302,5.2,38,"Jamwaal, a terrorist, plans to wreak havoc in Canada when the Indian Prime Minister visits the nation. However, a team of special agents from India are sent to catch the terrorist.",sanjaydutt abhishekbachchan sunielshetty zayedkhan eshadeol,anubhavsinha,
282030,Fareb,2005-07-08,2005,hi,"[53, 18]",1.1843,4.5,2,"The film opens with the murder of business magnate Amit Singhania (Bakul Thakker) who lives a wealthy lifestyle along with his wife, Ria Singhania (Shamita Shetty), in a spacious bungalow. He runs a company, Spykar Jeans. Ria is asked to co-operates with the Police, who suspect her for foul play as she is the sole proprietor of Amit's business and wealth. The police also suspect Amit's subordinate, Siddharth Sardesai (Parmeet Sethi), who may have killed Amit, who was also having an affair with Sonia Sharma (Sonia Kapoor), who works for an ad agency run by Diwakar. Ria meets with Aditya (Manoj Bajpai), who also works for the same ad agency, and is attracted to him, both get intimate, but Aditya, who is married to Neha (Shilpa Shetty), and has a school-going son,",shilpashettykundra shamitashetty manojbajpayee bakulthakkar soniakapur,deepaktijori,
78701,Kisna,2005-01-21,2005,hi,"[18, 10749]",1.1966,7.2,10,"The film is set in the India of the tumultuous 1930's when nationalists fighting for the country's independence rose up as one, urging the British to quit. At this time, a young Indian, Kisna befriends and then shields a British girl Katherine, from an enraged mob of nationalists including Kisna's own uncle and brother. Katherine is the young daughter of a ruthless British collector. Kisna takes it upon himself to escort Katherine to the safety of the British High Commission in New Delhi, who will arrange for her to board a ship home. A tender attraction develops between Kisna and Katherine during the journey, a love story that is torn between 'Karma' (the noble deed) and 'Dharma' (the duty). Laxmi, the Indian girl Kisna is engaged to, forms the third point in an emotional triangle involving the Indo-British romantic pair",vivekoberoi ishasharvani antoniabernath amrishpuri pollyadams,subhashghai,
58725,Bose: The Forgotten Hero,2005-05-13,2005,hi,"[18, 36]",1.3322,7.4,8,"After resigning from the presidential post of the Indian National Congress, Subhas Chandra Bose plays an important role in India's freedom struggle during World War II.",sachinkhedekar jisshusengupta divyadutta rajpalyadav kulbhushankharbanda,shyambenegal,
19636,Garam Masala,2005-11-03,2005,hi,[35],1.4158,5.9,97,"Photographer and serial womaniser, Mac devises a scheme to keep three airhostesses, who are unaware of each other, as  his live-in partners. Everything works fine as long as they only come home every third day. But changing schedules, a jealous friend and his fiancé might just break apart his elaborately structured life of deceit.",akshaykumar johnabraham pareshrawal daisybopanna nargisbagheri,priyadarshan,remake
11763,Bunty Aur Babli,2005-05-27,2005,hi,"[35, 80, 10749]",1.4481,6.3,84,"Bunty and Babli are two young people who randomly meet each other after running away from their homes to chase their dream.  After facing hurdles in their path they decide to take up conning and soon become the best con artists in the country. However, their success is threatened as a relentless cop is on their trail.",abhishekbachchan ranimukerji amitabhbachchan rajbabbar rameshwaritalluri,shaadali,india hoodlum cons and scams
233830,Insan,2005-01-14,2005,hi,"[28, 80, 18]",1.3647,5.2,10,"A grieving policeman and a rickshaw driver are brought together by a dark, tragic secret that will change their lives forever.",ajaydevgn akshaykumar tussharkapoor eshadeol laradutta,k.subash,
31977,Black,2005-02-04,2005,hi,[18],1.1216,7.7,224,"Unable to see, hear, or speak after a childhood illness, a young woman grows up prone to violent outbursts until an eccentric tutor changes her life.",amitabhbachchan ranimukerji ayeshakapoor shernazpatel dhritimanchatterjee,sanjayleelabhansali,deaf tale teacher mute blind teacher student relationship ray of light
20390,No Entry,2005-08-26,2005,hi,"[35, 10749]",1.0688,5.8,73,"Kishan has always been faithful to his wife, Kaajal, who constantly suspects him of having affairs. Meanwhile, Kishan's friend Prem frequently cheats on his doting wife, Pooja, without getting caught, incurring the disapproval of Kishan and photographer Sunny. Tired of listening to his moralistic pals, Prem introduces Kishan to Bobby, an attractive escort.",anilkapoor salmankhan fardeenkhan bipashabasu laradutta,aneesbazmee,
33081,Paheli,2005-06-24,2005,hi,"[10749, 18, 14]",1.5243,6.1,99,"Kishanlal marries the beautiful Lachchi, but the day after the wedding, he leaves on business for five years. When Kishanlal reappears only a few days later, Lachchi is delighted, but this new Kishanlal is in fact a spirit who has taken the form of Lachchi's husband, after having seen her by chance and fallen in love with her. Four years later, the real Kishanlal returns and the townsfolk must determine who is who.",shahrukhkhan ranimukerji anupamkher aditigowitrikar rajpalyadav,amolpalekar,husband wife relationship magic fairy tale ghost folktale
140231,Elaan,2005-01-14,2005,hi,"[18, 28, 53]",0.9629,5.6,11,"India is held at ransom by international extortionist, Baba Sikander and his brothers. It is up to five heroes to stop him.",arjunrampal rahulkhanna ameeshapatel mithunchakraborty johnabraham,vikrambhatt,
15084,Salaam Namaste,2005-09-09,2005,hi,"[35, 10749, 18]",0.9235,6.2,96,"Two young Indian expatriates in Melbourne, Australia, Nick, a chef and radio host Ambar, who decide to live together without marriage, leading to conflict and unexpected parenthood when Ambar gets pregnant.",saifalikhan preityzinta arshadwarsi javedjaffrey jugalhansraj,siddharthanand,remake falling in love relationship unplanned pregnancy
807533,Hum Dum,2005-02-11,2005,hi,"[10749, 35]",0.9203,2.0,1,"Sidhant De, Rrutu Joshi Two people who have never met in Life before are chosen to play the biggest game show ever 'HUMDUM', It's a game of love and money. 5 Rounds and 1 big final to get 10 Crores (100 Million) and all they have to do is? Not fall in love!",anjanasukhani romitraj tanviazmi benjamingilani ranvirshorey,kushannandy,
20496,Mangal Pandey - The Rising,2005-08-12,2005,hi,"[18, 36]",0.8871,6.0,67,"The film begins in 1857, when India was ruled by the British East India Company. Mangal Pandey is a sepoy, a soldier of Indian origin, in the army of the East India Company. Pandey is fighting in the Anglo-Afghan Wars and saves the life of his British commanding officer, William Gordon. Gordon is indebted to Pandey and a strong friendship develops between them, transcending both rank and race.",aamirkhan ranimukerji tobystephens ameeshapatel ompuri,ketanmehta,rebellion india 19th century
86411,Kuchh Meetha Ho Jaye,2005-04-15,2005,hi,"[18, 35, 10749]",0.8848,6.0,3,"A group of people are stranded at a small airport, when their plane experiences technical difficulties, and soon they find their lives clashing.",arshadwarsi mahimachaudhry parvindabas jaspalbhatti sandhyamridul,samarkhan,
83903,Vaah! Life Ho Toh Aisi!,2005-12-23,2005,hi,"[18, 35, 10751, 14]",1.3552,5.4,38,"As the only employed member of a large family, Aditya Singh a big-hearted mechanic, works hard to provide for his siblings, his grandmother and a bevy of nieces and nephews. But, when he is unexpectedly killed in a car accident, his family's future becomes a murky prospect. Fearful for their safety and happiness, Aditya convinces Yamraj the Hindu god of death, to give him a chance to return -- as a ghost -- to carry out the unresolved business of his life.",shahidkapoor sanjaydutt amritarao arshadwarsi premchopra,maheshmanjrekar,god of death
205212,Bewafaa,2005-02-25,2005,hi,[18],0.9829,4.2,20,"Anjali, living in Canada with her parents, hides her relationship to the musician Raja from her parents. When her sister dies during the birth of twins, she abandons her love, marries the widower Aditja and moves to New Delhi to become the new mother of her sister's children. Three years later, when Raja visits Delhi on his concert tour their love inflames again.",anilkapoor akshaykumar kareenakapoorkhan sushmitasen shamitashetty,dharmeshdarshan,
161212,Kyon Ki...,2005-11-03,2005,hi,"[10749, 18]",1.2564,5.8,40,"After accidentally killing his fiancee, Anand becomes insane and is admitted to a psychiatric hospital. Tanvi, his doctor, falls in love with him, but her father does not approve, given his past.",salmankhan kareenakapoorkhan jackieshroff ompuri rimisen,priyadarshan,remake mental institution doctor accidental death mental patient mental illness doctor patient relationship
202635,Silsiilay,2005-06-17,2005,hi,[18],1.1973,4.5,7,An account of the lives of three women who are not connected to each other.,bhumikachawla rahulbose divyadutta aamirali riyasen,khalidmohamed,
31364,Waqt,2005-04-22,2005,hi,[18],1.0766,5.9,46,"A chronic illness leaves Ishwar with only a few months to live. His son Aditya is extremely reckless. To make him realise his responsibilities, Ishwar throws his son out of the house.",amitabhbachchan akshaykumar priyankachoprajonas shefalishah bomanirani,vipulamrutlalshah,
21555,Socha Na Tha,2005-03-04,2005,hi,"[18, 35, 10749]",1.0089,5.8,33,"Viren and Aditi refuse an arranged marriage and that creates a rift between their families. But when their friendship turns into love, it leads to chaos!",abhaydeol ayeshatakia sureshoberoi ayeshajhulka ratiagnihotri,imtiazali,friendship romance
